City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
359,Gao,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
360,Burnie,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
361,Port Antonio,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
362,Karakol,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
363,Garm,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
364,College,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
365,Geraldton,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
366,Assela,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
367,Neiafu,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
368,Oakdale,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
369,Bay Roberts,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
370,Altay,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
371,Paraiso,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
372,Louisbourg,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
373,Malanje,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
374,Los Llanos De Aridane,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
375,Komsomolskiy,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
376,Northam,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
377,Puerto Castilla,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
378,Moshupa,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
379,Sao Mateus,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
380,Flin Flon,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
381,Naze,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
382,Krasnomayskiy,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
383,Sao Jose Da Coroa Grande,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
384,Sangar,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
385,Villa Union,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
386,Merauke,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
387,Kenitra,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
388,Lipin Bor,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
389,Jalu,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
390,Tarudant,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
391,Pitimbu,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
392,Kargil,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
393,Mahajanga,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
394,Kapchorwa,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
395,Henties Bay,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
396,Avera,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
397,Taylor,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
398,Sisimiut,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
399,Morondava,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
400,Hami,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
401,Svetlogorsk,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
402,Havoysund,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
403,Houston,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
404,Souillac,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
405,Touros,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
406,Kirksville,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
407,Fortuna,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
408,Bereda,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
409,Dingle,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
410,Huicheng,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
411,Tura,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
412,Ust-Nera,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
413,Bonavista,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
414,Riyadh,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
415,Bathsheba,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
416,Eyl,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
417,Umba,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
418,Deputatskiy,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
419,Seymchan,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
420,Kasongo-Lunda,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
421,Saint-Michel-Des-Saints,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
422,Sinnamary,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
423,Yurimaguas,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
424,Balikpapan,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
425,Waipawa,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
426,Batagay-Alyta,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
427,Tilichiki,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
428,Nassau,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
429,Jega,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
430,Ushibuka,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
431,Manzhouli,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
432,Bacuit,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
433,Farafangana,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
434,Thinadhoo,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
435,Tarko-Sale,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
436,Bahia Blanca,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
437,Ixtapa,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
438,Victoria Point,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
439,Katha,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
440,Valparaiso,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
441,Cururupu,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
442,Makokou,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
443,Misratah,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
444,Kloulklubed,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
445,Goderich,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
446,Marcona,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
447,Hue,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
448,Macaboboni,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
449,Muisne,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
450,San Juan De Los Morros,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
451,Westpunt,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
452,Pak Phanang,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
453,Tansen,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
454,Kitimat,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
455,Muros,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
456,Lagunas,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
457,Puerto Leguizamo,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
458,Zelenets,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
459,Kabo,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
460,Sofiysk,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
461,Cayenne,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
462,Codrington,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
463,Ranong,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
464,Olot,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
465,Micheweni,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
466,Bethel,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
467,Asfi,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
468,Coihaique,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
469,Kholmogory,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
470,Markova,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
471,Tromso,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
472,Constantine,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
473,Clinton,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
474,Richards Bay,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
475,Tabou,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
476,Sorvag,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
477,Quatre Cocos,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
478,Alofi,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
479,Sao Paulo De Olivenca,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
480,Galle,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
481,Guiratinga,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
482,Walvis Bay,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
483,Caravelas,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
484,Krasnoarmeysk,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
485,Hay River,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
486,Teahupoo,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
487,Oriximina,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
488,Kerava,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
489,Aste,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
490,Spirit River,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
491,Verkhoyansk,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
492,Bhagalpur,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
493,Buon Me Thuot,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
494,Teya,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
495,Ji-Parana,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
496,San Ramon,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
497,Bom Jesus Do Itabapoana,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
498,Ipixuna,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
499,Alexandria,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
500,Bainbridge,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
501,Chara,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
502,Doka,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
503,Muravlenko,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
504,Vung Tau,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
505,Kuche,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
506,Inderborskiy,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
507,Lanxi,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
508,Gunnedah,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
509,Pemangkat,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
510,Lahij,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
511,Murray Bridge,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
512,Superior,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
513,Monterey,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
514,Pleasanton,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
515,Klaksvik,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
516,Oranjemund,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
517,Brae,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
518,Lorsch,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
519,Katobu,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
520,Mandera,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
521,Rengo,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
522,Nhulunbuy,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
523,Broome,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
524,Hargeysa,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
525,Roura,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
526,Palabuhanratu,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
527,Gaspe,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
528,Lavrentiya,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
529,Cape Girardeau,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
530,Svetlaya,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
531,Strezhevoy,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
532,Kiunga,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
533,Saleaula,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
534,Iquique,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
535,Raikot,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
536,Aurora,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
537,Panguna,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
538,Mahibadhoo,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
539,Makurdi,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
540,Jardim,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
541,Vila,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
542,Tubmanburg,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
543,Kurilsk,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
544,Cazaje,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
545,Quesnel,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
546,Ohafia,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
547,Ryotsu,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
548,Bukoba,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
549,Takoradi,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
550,Whitehorse,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
551,San Policarpo,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
552,Okhotsk,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
553,Starotitarovskaya,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
554,Gannan,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
555,Umm Lajj,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
556,Makakilo City,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
557,Linxia,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
558,Tamandare,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
559,Zunyi,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
560,Saint-Pierre,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
561,Tuatapere,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
562,Seoul,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
563,Lichtenburg,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
564,Penzance,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
565,Walla Walla,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
566,Axim,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
567,Baijiantan,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
568,Faya,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
569,Kralendijk,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
570,Aswan,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
571,Tigzirt,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
572,Lasa,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
573,Chokurdakh,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
574,South Venice,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
575,Debre Tabor,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
576,Ayorou,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
577,Varhaug,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
578,General Roca,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
579,Angicos,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
580,Kuybysheve,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
581,Kargopol,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
582,Roald,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
583,Abilene,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
584,High Level,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
585,Antalaha,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
586,Ucluelet,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
587,Laurel,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
588,Flinders,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
589,Samana,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
590,Dori,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
591,Carlagan,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
592,Qena,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
593,Bouca,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
594,Evanston,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
595,Jashpurnagar,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
596,Baherden,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
597,Tawkar,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
598,Gumia,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
599,Hirara,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
600,Emerald,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
601,Nelson Bay,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
602,Mehamn,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
603,Buala,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
604,Port Hedland,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
605,Biak,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
606,Breytovo,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
607,Neryungri,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
608,Byron Bay,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
609,Pangody,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
610,Pisco,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
611,Egvekinot,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
612,Nome,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
613,Santa Maria Del Oro,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
614,Morant Bay,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
615,Tual,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
616,Ozernovskiy,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
617,Zhuhai,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
618,Achisay,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
619,Cravo Norte,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
620,Topolobampo,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
621,Buta,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
622,Gambela,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
623,Cassilandia,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
624,Roebourne,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
625,Gengenbach,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
626,Agboville,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
627,Ahuimanu,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
628,Mayo,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
629,Santana Do Matos,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
630,Burica,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
631,Nicolas Bravo,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
632,Champasak,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
633,Victor Harbor,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
634,Kdyne,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
635,Tukrah,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
636,Sabha,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
637,Tucuma,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
638,Ajmer,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
639,Sataua,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
640,Hede,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
641,Iranshahr,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
642,Isiro,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
643,Palmer,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
644,Ballstad,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
645,Yenagoa,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
646,Boyolangu,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
647,Amiens,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
648,Halalo,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
649,Marzuq,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
650,Limoges,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
651,Vysokogornyy,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
652,Sansai,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
653,Asvanyraro,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
654,Plaeng Yao,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
655,Kaeng Khlo,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
656,Pandamatenga,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
657,Iquitos,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
658,Kamenskoye,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
659,Sumbe,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
660,Honggang,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
661,Kologriv,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
662,Atambua,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
663,Ramon Castilla,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
664,Zhanatas,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
665,Sungai Pelek,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
666,Kirakira,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
667,Saint-Joseph,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
668,Lotofaga,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
669,Qasigiannguit,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
670,Vryburg,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
671,Cockburn Town,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
672,Ust-Kamchatsk,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
673,Pouembout,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
674,Karratha,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
675,Korla,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
676,Hays,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
677,Brufut,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
678,Santa Maria,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
679,Asau,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
680,Gonen,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
681,Valkeala,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
682,Dunmore Town,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
683,Isangel,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
684,Toro,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
685,Gotsu,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
686,Innisfail,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
687,Plettenberg Bay,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
688,Palu,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
689,Hofn,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
690,Bargarh,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
691,Huarmey,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
692,Rungata,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
693,Talcahuano,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
694,Wajima,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
695,Guozhen,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
696,Santa,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
697,Abha,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
698,Stilfontein,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
699,Yerbogachen,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
700,Hetauda,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
701,Camacha,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
702,Imbituba,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
703,Diebougou,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
704,Pangai,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
705,Oktyabrskiy,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
706,Barcelona,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
707,Christiana,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
708,Bilma,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
709,Minab,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
710,Prenzlau,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
711,New Plymouth,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
712,Acarau,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
713,Wanning,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
714,Moerai,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
715,Bakchar,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
716,Artvin,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
717,Shadegan,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
718,Shilka,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
719,Vastervik,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
720,Shihezi,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
721,Charters Towers,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
722,Kamina,KZ,51.1801,71.446,33.75,75,0,8.95,clear sky
